ConditionIndex,FinalCash
55300,25276.819563061315
55301,87740.5939164607
55302,81216.82608694909
55303,106753.86754805647
55304,79235.36931025627
55305,60217.68931728927
55306,28108.03293226825
55307,28592.70041824797
55308,67559.65788254834
55309,124024.62588782886
55310,177674.39547759132
55311,85919.47066737458
55312,54401.153144997115
55313,25814.242778113778
55314,40921.59846580075
55315,175918.3058136505
55316,154032.00447212002
55317,204429.3338298921
55318,136666.7224991503
55319,93907.81909216469
55320,35905.696160460226
55321,47659.1491018665
55322,129410.00614278782
55323,259929.4499448586
55324,381266.0232028454
55325,153799.85915734243
55326,85203.14350946699
55327,33242.26939665612
55328,62687.03173301985
55329,329823.76615323464
55330,269467.8509001265
55331,355197.5935738532
55332,210634.3253678308
55333,128753.76132273335
55334,39681.852493154875
55335,75283.4916056672
55336,232291.82131269955
55337,505136.175934908
55338,745391.3612755839
55339,247789.07702711166
55340,118402.979093715
55341,37362.54454295849
55342,90835.81298407125
55343,578001.8892288217
55344,434596.7611827156
55345,559123.1593514661
55346,289586.3274862669
55347,154858.19648239404
55348,37849.3472339804
55349,112663.29864819297
55350,390562.9440261523
55351,909825.8091424636
55352,1325760.753532371
55353,358753.96705924143
55354,145746.86118636272
55355,36571.27058004899
55356,124459.08321335136
55357,946314.4914949568
55358,645745.761506997
55359,795890.0076627281
55360,354412.680093661
55361,162953.88624652431
55362,31066.816934237504
55363,159675.43786477437
55364,614770.1707595356
55365,1517960.0508157385
55366,2141404.0930542042
55367,465883.3363276631
55368,158591.0578508117
55369,31092.01416387655
55370,8179.103307568131
55371,17871.066307867644
55372,17754.935728367527
55373,21849.22963184804
55374,19104.658680660526
55375,16947.380082284883
55376,11242.338250839743
55377,8767.796005842858
55378,15174.8066152539
55379,22547.868769561854
55380,29312.168838354788
55381,19645.908048630852
55382,15574.050263634037
55383,10423.05567828967
55384,14777.703975474817
55385,40935.96566243208
55386,39520.575921036885
55387,50644.530116051785
55388,41106.432108155524
55389,34012.07311528874
55390,19075.698620852872
55391,16260.691143649463
55392,33064.29490500901
55393,54896.23653468822
55394,75524.950797651
55395,43255.815730580434
55396,30861.992302110815
55397,17528.298703524204
55398,25276.819563061315
55399,87740.5939164607
55400,81216.82608694909
55401,106753.86754805647
55402,79235.36931025627
55403,60217.68931728927
55404,28108.03293226825
55405,28592.70041824797
55406,67559.65788254834
55407,124024.62588782886
55408,177674.39547759132
55409,85919.47066737458
55410,54401.153144997115
55411,25814.242778113778
55412,40921.59846580075
55413,175918.3058136505
55414,154032.00447212002
55415,204429.3338298921
55416,136666.7224991503
55417,93907.81909216469
55418,35905.696160460226
55419,47659.1491018665
55420,129410.00614278782
55421,259929.4499448586
55422,381266.0232028454
55423,153799.85915734243
55424,85203.14350946699
55425,33242.26939665612
55426,62687.03173301985
55427,329823.76615323464
55428,269467.8509001265
55429,355197.5935738532
55430,210634.3253678308
55431,128753.76132273335
55432,39681.852493154875
55433,75283.4916056672
55434,232291.82131269955
55435,505136.175934908
55436,745391.3612755839
55437,247789.07702711166
55438,118402.979093715
55439,37362.54454295849
55440,90835.81298407125
55441,578001.8892288217
55442,434596.7611827156
55443,559123.1593514661
55444,289586.3274862669
55445,154858.19648239404
55446,37849.3472339804
55447,112663.29864819297
55448,390562.9440261523
55449,909825.8091424636
55450,1325760.753532371
55451,358753.96705924143
55452,145746.86118636272
55453,36571.27058004899
55454,124459.08321335136
55455,946314.4914949568
55456,645745.761506997
55457,795890.0076627281
55458,354412.680093661
55459,162953.88624652431
55460,31066.816934237504
55461,159675.43786477437
55462,614770.1707595356
55463,1517960.0508157385
55464,2141404.0930542042
55465,465883.3363276631
55466,158591.0578508117
55467,31092.01416387655
55468,8179.103307568131
55469,17871.066307867644
55470,17754.935728367527
55471,21849.22963184804
55472,19104.658680660526
55473,16947.380082284883
55474,11242.338250839743
55475,8767.796005842858
55476,15174.8066152539
55477,22547.868769561854
55478,29312.168838354788
55479,19645.908048630852
55480,15574.050263634037
55481,10423.05567828967
55482,14777.703975474817
55483,40935.96566243208
55484,39520.575921036885
55485,50644.530116051785
55486,41106.432108155524
55487,34012.07311528874
55488,19075.698620852872
55489,16260.691143649463
55490,33064.29490500901
55491,54896.23653468822
55492,75524.950797651
55493,43255.815730580434
55494,30861.992302110815
55495,17528.298703524204
55496,25276.819563061315
55497,87740.5939164607
55498,81216.82608694909
55499,106753.86754805647
55500,79235.36931025627
55501,60217.68931728927
55502,28108.03293226825
55503,28592.70041824797
55504,67559.65788254834
55505,124024.62588782886
55506,177674.39547759132
55507,85919.47066737458
55508,54401.153144997115
55509,25814.242778113778
55510,40921.59846580075
55511,175918.3058136505
55512,154032.00447212002
55513,204429.3338298921
55514,136666.7224991503
55515,93907.81909216469
55516,35905.696160460226
55517,47659.1491018665
55518,129410.00614278782
55519,259929.4499448586
55520,381266.0232028454
55521,153799.85915734243
55522,85203.14350946699
55523,33242.26939665612
55524,62687.03173301985
55525,329823.76615323464
55526,269467.8509001265
55527,355197.5935738532
55528,210634.3253678308
55529,128753.76132273335
55530,39681.852493154875
55531,75283.4916056672
55532,232291.82131269955
55533,505136.175934908
55534,745391.3612755839
55535,247789.07702711166
55536,118402.979093715
55537,37362.54454295849
55538,90835.81298407125
55539,578001.8892288217
55540,434596.7611827156
55541,559123.1593514661
55542,289586.3274862669
55543,154858.19648239404
55544,37849.3472339804
55545,112663.29864819297
55546,390562.9440261523
55547,909825.8091424636
55548,1325760.753532371
55549,358753.96705924143
55550,145746.86118636272
55551,36571.27058004899
55552,124459.08321335136
55553,946314.4914949568
55554,645745.761506997
55555,795890.0076627281
55556,354412.680093661
55557,162953.88624652431
55558,31066.816934237504
55559,159675.43786477437
55560,614770.1707595356
55561,1517960.0508157385
55562,2141404.0930542042
55563,465883.3363276631
55564,158591.0578508117
55565,31092.01416387655
55566,7114.906506458969
55567,11184.70294859027
55568,12317.41326691862
55569,11152.768925450819
55570,12666.488127314204
55571,9511.561188715357
55572,6278.595925282375
55573,6399.232126717046
55574,11526.842995503283
55575,15360.536077337785
55576,16244.016720612553
55577,11540.363168791948
55578,7269.0558762775
55579,4684.831893174497
55580,12414.751849108663
55581,22218.119998444574
55582,24688.540793974975
55583,21064.546281408886
55584,24288.309004401108
55585,16117.134979603577
55586,8993.03668396965
55587,10808.70477760356
55588,23255.249320674502
55589,33461.646865903465
55590,35023.22700582446
55591,21754.8177174003
55592,11439.615669880402
55593,6187.443595153497
55594,20628.330005588392
55595,41583.980890705716
55596,46081.70353354193
55597,36534.4989715953
55598,42182.74303199096
55599,24376.919484298876
55600,11326.114571445567
55601,17409.76232361159
55602,44322.09535759795
55603,68214.54354314377
55604,69594.17594282806
55605,37409.33226048855
55606,16204.741313009617
55607,7246.607344261709
55608,32633.25684656925
55609,73309.77949678997
55610,80069.47854586589
55611,58130.239539519236
55612,66280.09689462763
55613,32860.563987960166
55614,12521.74142922596
55615,26736.315158398753
55616,79776.32590451007
55617,130096.83134174283
55618,127332.5070498024
55619,58621.04673660352
55620,20639.113228646944
55621,7514.706956039141
55622,49138.34636753444
55623,121693.83569650298
55624,129457.24025017706
55625,84746.65348419231
55626,94091.80001945628
55627,39409.16107999836
55628,12128.173752127286
55629,39137.81401802181
55630,135557.0738032418
55631,232037.82426441993
55632,214269.48718699996
55633,83606.83214648928
55634,23603.507582231763
55635,6887.471065421722
55636,70407.26597608814
55637,190138.93160446582
55638,194664.97795820909
55639,113038.18433731575
55640,120482.61597634859
55641,41957.611862468126
55642,10266.990646189237
55643,54595.21573997158
55644,217358.94109244677
55645,386870.0714588203
55646,331154.3790960748
55647,108366.40434810778
55648,24198.780518092
55649,5567.209997567081
55650,95962.45836124117
55651,279487.2287375886
55652,272078.7402163159
55653,137697.9209585901
55654,138876.02388466397
55655,39553.86453748086
55656,7574.840900361739
55657,72548.72141706327
55658,328716.76031348266
55659,602647.9071587162
55660,469248.95510722516
55661,127413.84191816414
55662,22196.424327742676
55663,3958.3330332373957
55664,7114.906506458969
55665,11184.70294859027
55666,12317.41326691862
55667,11152.768925450819
55668,12666.488127314204
55669,9511.561188715357
55670,6278.595925282375
55671,6399.232126717046
55672,11526.842995503283
55673,15360.536077337785
55674,16244.016720612553
55675,11540.363168791948
55676,7269.0558762775
55677,4684.831893174497
55678,12414.751849108663
55679,22218.119998444574
55680,24688.540793974975
55681,21064.546281408886
55682,24288.309004401108
55683,16117.134979603577
55684,8993.03668396965
55685,10808.70477760356
55686,23255.249320674502
55687,33461.646865903465
55688,35023.22700582446
55689,21754.8177174003
55690,11439.615669880402
55691,6187.443595153497
55692,20628.330005588392
55693,41583.980890705716
55694,46081.70353354193
55695,36534.4989715953
55696,42182.74303199096
55697,24376.919484298876
55698,11326.114571445567
55699,17409.76232361159
55700,44322.09535759795
55701,68214.54354314377
55702,69594.17594282806
55703,37409.33226048855
55704,16204.741313009617
55705,7246.607344261709
55706,32633.25684656925
55707,73309.77949678997
55708,80069.47854586589
55709,58130.239539519236
55710,66280.09689462763
55711,32860.563987960166
55712,12521.74142922596
55713,26736.315158398753
55714,79776.32590451007
55715,130096.83134174283
55716,127332.5070498024
55717,58621.04673660352
55718,20639.113228646944
55719,7514.706956039141
55720,49138.34636753444
55721,121693.83569650298
55722,129457.24025017706
55723,84746.65348419231
55724,94091.80001945628
55725,39409.16107999836
55726,12128.173752127286
55727,39137.81401802181
55728,135557.0738032418
55729,232037.82426441993
55730,214269.48718699996
55731,83606.83214648928
55732,23603.507582231763
55733,6887.471065421722
55734,70407.26597608814
55735,190138.93160446582
55736,194664.97795820909
55737,113038.18433731575
55738,120482.61597634859
55739,41957.611862468126
55740,10266.990646189237
55741,54595.21573997158
55742,217358.94109244677
55743,386870.0714588203
55744,331154.3790960748
55745,108366.40434810778
55746,24198.780518092
55747,5567.209997567081
55748,95962.45836124117
55749,279487.2287375886
55750,272078.7402163159
55751,137697.9209585901
55752,138876.02388466397
55753,39553.86453748086
55754,7574.840900361739
55755,72548.72141706327
55756,328716.76031348266
55757,602647.9071587162
55758,469248.95510722516
55759,127413.84191816414
55760,22196.424327742676
55761,3958.3330332373957
55762,7114.906506458969
55763,11184.70294859027
55764,12317.41326691862
55765,11152.768925450819
55766,12666.488127314204
55767,9511.561188715357
55768,6278.595925282375
55769,6399.232126717046
55770,11526.842995503283
55771,15360.536077337785
55772,16244.016720612553
55773,11540.363168791948
55774,7269.0558762775
55775,4684.831893174497
55776,12414.751849108663
55777,22218.119998444574
55778,24688.540793974975
55779,21064.546281408886
55780,24288.309004401108
55781,16117.134979603577
55782,8993.03668396965
55783,10808.70477760356
55784,23255.249320674502
55785,33461.646865903465
55786,35023.22700582446
55787,21754.8177174003
55788,11439.615669880402
55789,6187.443595153497
55790,20628.330005588392
55791,41583.980890705716
55792,46081.70353354193
55793,36534.4989715953
55794,42182.74303199096
55795,24376.919484298876
55796,11326.114571445567
55797,17409.76232361159
55798,44322.09535759795
55799,68214.54354314377
55800,69594.17594282806
55801,37409.33226048855
55802,16204.741313009617
55803,7246.607344261709
55804,32633.25684656925
55805,73309.77949678997
55806,80069.47854586589
55807,58130.239539519236
55808,66280.09689462763
55809,32860.563987960166
55810,12521.74142922596
55811,26736.315158398753
55812,79776.32590451007
55813,130096.83134174283
55814,127332.5070498024
55815,58621.04673660352
55816,20639.113228646944
55817,7514.706956039141
55818,49138.34636753444
55819,121693.83569650298
55820,129457.24025017706
55821,84746.65348419231
55822,94091.80001945628
55823,39409.16107999836
55824,12128.173752127286
55825,39137.81401802181
55826,135557.0738032418
55827,232037.82426441993
55828,214269.48718699996
55829,83606.83214648928
55830,23603.507582231763
55831,6887.471065421722
55832,70407.26597608814
55833,190138.93160446582
55834,194664.97795820909
55835,113038.18433731575
55836,120482.61597634859
55837,41957.611862468126
55838,10266.990646189237
55839,54595.21573997158
55840,217358.94109244677
55841,386870.0714588203
55842,331154.3790960748
55843,108366.40434810778
55844,24198.780518092
55845,5567.209997567081
55846,95962.45836124117
55847,279487.2287375886
55848,272078.7402163159
55849,137697.9209585901
55850,138876.02388466397
55851,39553.86453748086
55852,7574.840900361739
55853,72548.72141706327
55854,328716.76031348266
55855,602647.9071587162
55856,469248.95510722516
55857,127413.84191816414
55858,22196.424327742676
55859,3958.3330332373957
55860,4848.779955642823
55861,8952.801183030968
55862,8507.417392627522
55863,9076.958668595113
55864,7444.551713473684
55865,6143.856729421744
55866,6054.583960429047
55867,4441.9132358997695
55868,7934.129050421361
55869,10478.396649717126
55870,13188.66632966296
55871,8396.75902917823
55872,5585.859283294292
55873,4685.624498484023
55874,7517.134976779865
55875,16693.135039284618
55876,15280.731152971066
55877,16272.237161833677
55878,12187.104121296481
55879,9200.906861581061
55880,8784.078561392675
55881,6704.4888885761075
55882,14292.437331292122
55883,20365.83745548411
55884,26965.552942216375
55885,14502.14855788101
55886,8225.906233227706
55887,6343.544187992803
55888,11151.16868769148
55889,29486.473891385507
55890,25735.590069437232
55891,27010.42173962517
55892,18243.25411156099
55893,12436.612751003628
55894,11347.621112300863
55895,9694.921012451774
55896,24459.270447545347
55897,37293.532190605096
55898,51233.00373736942
55899,23060.979588566246
55900,11021.598737696595
55901,7711.284897937338
55902,15825.44899059592
55903,49329.00484355839
55904,40628.03478793535
55905,41473.700029657804
55906,24944.149642912962
55907,15150.207283518685
55908,13032.438388786408
55909,13428.505208083277
55910,39754.14121862541
55911,64323.75032429849
55912,90371.98168917453
55913,33730.78118205376
55914,13421.832111099933
55915,8405.0952214964
55916,21481.253503070922
55917,78133.65344732147
55918,60096.00694359064
55919,58838.33246606811
55920,31111.543365638303
55921,16604.13280873431
55922,13281.207481209098
55923,17812.25154037757
55924,61343.59278854089
55925,104464.94339584948
55926,147837.11062688226
55927,45327.67119736657
55928,14836.25287955605
55929,8200.556581484421
55930,27881.19897101153
55931,117128.77978075278
55932,83250.45876540516
55933,77014.31031881303
55934,35339.342539781755
55935,16337.225514177337
55936,11982.735108857962
55937,22620.435300970348
55938,89830.45399014361
55939,159682.25498512914
55940,223981.33976613425
55941,55880.48600720252
55942,14862.761744006217
55943,7147.26290158753
55944,34591.509569856105
55945,166104.16139102067
55946,107945.6099915751
55947,92841.37926008312
55948,36485.61177544335
55949,14394.571661332502
55950,9545.440991750922
55951,27493.835718640305
55952,124777.10648944661
55953,229626.62422564178
55954,313756.2943708805
55955,63087.62517247273
55956,13468.029062310126
55957,5550.782982907249
55958,4848.779955642823
55959,8952.801183030968
55960,8507.417392627522
55961,9076.958668595113
55962,7444.551713473684
55963,6143.856729421744
55964,6054.583960429047
55965,4441.9132358997695
55966,7934.129050421361
55967,10478.396649717126
55968,13188.66632966296
55969,8396.75902917823
55970,5585.859283294292
55971,4685.624498484023
55972,7517.134976779865
55973,16693.135039284618
55974,15280.731152971066
55975,16272.237161833677
55976,12187.104121296481
55977,9200.906861581061
55978,8784.078561392675
55979,6704.4888885761075
55980,14292.437331292122
55981,20365.83745548411
55982,26965.552942216375
55983,14502.14855788101
55984,8225.906233227706
55985,6343.544187992803
55986,11151.16868769148
55987,29486.473891385507
55988,25735.590069437232
55989,27010.42173962517
55990,18243.25411156099
55991,12436.612751003628
55992,11347.621112300863
55993,9694.921012451774
55994,24459.270447545347
55995,37293.532190605096
55996,51233.00373736942
55997,23060.979588566246
55998,11021.598737696595
55999,7711.284897937338
56000,15825.44899059592
56001,49329.00484355839
56002,40628.03478793535
56003,41473.700029657804
56004,24944.149642912962
56005,15150.207283518685
56006,13032.438388786408
56007,13428.505208083277
56008,39754.14121862541
56009,64323.75032429849
56010,90371.98168917453
56011,33730.78118205376
56012,13421.832111099933
56013,8405.0952214964
56014,21481.253503070922
56015,78133.65344732147
56016,60096.00694359064
56017,58838.33246606811
56018,31111.543365638303
56019,16604.13280873431
56020,13281.207481209098
56021,17812.25154037757
56022,61343.59278854089
56023,104464.94339584948
56024,147837.11062688226
56025,45327.67119736657
56026,14836.25287955605
56027,8200.556581484421
56028,27881.19897101153
56029,117128.77978075278
56030,83250.45876540516
56031,77014.31031881303
56032,35339.342539781755
56033,16337.225514177337
56034,11982.735108857962
56035,22620.435300970348
56036,89830.45399014361
56037,159682.25498512914
56038,223981.33976613425
56039,55880.48600720252
56040,14862.761744006217
56041,7147.26290158753
56042,34591.509569856105
56043,166104.16139102067
56044,107945.6099915751
56045,92841.37926008312
56046,36485.61177544335
56047,14394.571661332502
56048,9545.440991750922
56049,27493.835718640305
56050,124777.10648944661
56051,229626.62422564178
56052,313756.2943708805
56053,63087.62517247273
56054,13468.029062310126
56055,5550.782982907249
56056,4848.779955642823
56057,8952.801183030968
56058,8507.417392627522
56059,9076.958668595113
56060,7444.551713473684
56061,6143.856729421744
56062,6054.583960429047
56063,4441.9132358997695
56064,7934.129050421361
56065,10478.396649717126
56066,13188.66632966296
56067,8396.75902917823
56068,5585.859283294292
56069,4685.624498484023
56070,7517.134976779865
56071,16693.135039284618
56072,15280.731152971066
56073,16272.237161833677
56074,12187.104121296481
56075,9200.906861581061
56076,8784.078561392675
56077,6704.4888885761075
56078,14292.437331292122
56079,20365.83745548411
56080,26965.552942216375
56081,14502.14855788101
56082,8225.906233227706
56083,6343.544187992803
56084,11151.16868769148
56085,29486.473891385507
56086,25735.590069437232
56087,27010.42173962517
56088,18243.25411156099
56089,12436.612751003628
56090,11347.621112300863
56091,9694.921012451774
56092,24459.270447545347
56093,37293.532190605096
56094,51233.00373736942
56095,23060.979588566246
56096,11021.598737696595
56097,7711.284897937338
56098,15825.44899059592
56099,49329.00484355839
56100,40628.03478793535
56101,41473.700029657804
56102,24944.149642912962
56103,15150.207283518685
56104,13032.438388786408
56105,13428.505208083277
56106,39754.14121862541
56107,64323.75032429849
56108,90371.98168917453
56109,33730.78118205376
56110,13421.832111099933
56111,8405.0952214964
56112,21481.253503070922
56113,78133.65344732147
56114,60096.00694359064
56115,58838.33246606811
56116,31111.543365638303
56117,16604.13280873431
56118,13281.207481209098
56119,17812.25154037757
56120,61343.59278854089
56121,104464.94339584948
56122,147837.11062688226
56123,45327.67119736657
56124,14836.25287955605
56125,8200.556581484421
56126,27881.19897101153
56127,117128.77978075278
56128,83250.45876540516
56129,77014.31031881303
56130,35339.342539781755
56131,16337.225514177337
56132,11982.735108857962
56133,22620.435300970348
56134,89830.45399014361
56135,159682.25498512914
56136,223981.33976613425
56137,55880.48600720252
56138,14862.761744006217
56139,7147.26290158753
56140,34591.509569856105
56141,166104.16139102067
56142,107945.6099915751
56143,92841.37926008312
56144,36485.61177544335
56145,14394.571661332502
56146,9545.440991750922
56147,27493.835718640305
56148,124777.10648944661
56149,229626.62422564178
56150,313756.2943708805
56151,63087.62517247273
56152,13468.029062310126
56153,5550.782982907249
56154,3563.15210173004
56155,5343.081742738497
56156,6144.909648455308
56157,5369.393641061545
56158,4201.709350250165
56159,3433.6486061932956
56160,2751.553869213331
56161,3158.7806444414487
56162,4701.312218239092
56163,7520.543575549424
56164,6933.998226347236
56165,4574.718073290075
56166,3383.4684178942875
56167,2640.5852972823313
56168,5034.365878546155
56169,8489.131357567481
56170,10041.291179110647
56171,8195.943969181588
56172,5782.932369225244
56173,4317.356525523625
56174,3136.893966440675
56175,4295.703500956523
56176,7194.920486263158
56177,13265.160566677388
56178,11614.875147402674
56179,6553.107941400555
56180,4296.391690387752
56181,3019.960794014354
56182,6839.942280239381
56183,12854.388589092609
56184,15492.877469098758
56185,11666.656339208603
56186,7341.104836981285
56187,4947.001451233647
56188,3219.3929302575016
56189,5623.020134903259
56190,10520.745594923646
56191,22194.507129478672
56192,18215.045425278433
56193,8709.741610464
56194,5011.319043667446
56195,3136.5194621813675
56196,8934.706113884611
56197,18545.910679049073
56198,22563.739558966856
56199,15472.30715261642
56200,8586.269746305572
56201,5158.369090589323
56202,2969.8178254080794
56203,7083.5325040143125
56204,14694.518911330264
56205,35215.88577400684
56206,26720.662358624635
56207,10730.619427012283
56208,5363.7100779822085
56209,2954.315012792961
56210,11218.447396818168
56211,25487.031879472364
56212,31007.298691611315
56213,19095.10766095068
56214,9240.909347826006
56215,4886.397454002143
56216,2457.8924198139566
56217,8585.80968455735
56218,19597.599010785816
56219,52973.07797186374
56220,36626.35285588047
56221,12240.528292521196
56222,5261.431041189539
56223,2519.534276401516
56224,13536.143565887789
56225,33350.54540278736
56226,40187.93360880531
56227,21899.47815470916
56228,9137.060748979475
56229,4196.434086923123
56230,1820.9926183368218
56231,10010.384016984575
56232,24946.70749424616
56233,75514.47367687343
56234,46847.849226968014
56235,12909.599879891233
56236,4722.901887072989
56237,1941.6957804572403
56238,15690.266491064915
56239,41534.273175166374
56240,49099.3163355388
56241,23298.90269806526
56242,8284.015829218524
56243,3259.190847963452
56244,1204.4913470444408
56245,11223.38900817698
56246,30295.725869863498
56247,101968.64563403792
56248,55823.485662291765
56249,12566.122920099766
56250,3872.332299742541
56251,1348.9540785515733
56252,3563.15210173004
56253,5343.081742738497
56254,6144.909648455308
56255,5369.393641061545
56256,4201.709350250165
56257,3433.6486061932956
56258,2751.553869213331
56259,3158.7806444414487
56260,4701.312218239092
56261,7520.543575549424
56262,6933.998226347236
56263,4574.718073290075
56264,3383.4684178942875
56265,2640.5852972823313
56266,5034.365878546155
56267,8489.131357567481
56268,10041.291179110647
56269,8195.943969181588
56270,5782.932369225244
56271,4317.356525523625
56272,3136.893966440675
56273,4295.703500956523
56274,7194.920486263158
56275,13265.160566677388
56276,11614.875147402674
56277,6553.107941400555
56278,4296.391690387752
56279,3019.960794014354
56280,6839.942280239381
56281,12854.388589092609
56282,15492.877469098758
56283,11666.656339208603
56284,7341.104836981285
56285,4947.001451233647
56286,3219.3929302575016
56287,5623.020134903259
56288,10520.745594923646
56289,22194.507129478672
56290,18215.045425278433
56291,8709.741610464
56292,5011.319043667446
56293,3136.5194621813675
56294,8934.706113884611
56295,18545.910679049073
56296,22563.739558966856
56297,15472.30715261642
56298,8586.269746305572
56299,5158.369090589323
56300,2969.8178254080794
56301,7083.5325040143125
56302,14694.518911330264
56303,35215.88577400684
56304,26720.662358624635
56305,10730.619427012283
56306,5363.7100779822085
56307,2954.315012792961
56308,11218.447396818168
56309,25487.031879472364
56310,31007.298691611315
56311,19095.10766095068
56312,9240.909347826006
56313,4886.397454002143
56314,2457.8924198139566
56315,8585.80968455735
56316,19597.599010785816
56317,52973.07797186374
56318,36626.35285588047
56319,12240.528292521196
56320,5261.431041189539
56321,2519.534276401516
56322,13536.143565887789
56323,33350.54540278736
56324,40187.93360880531
56325,21899.47815470916
56326,9137.060748979475
56327,4196.434086923123
56328,1820.9926183368218
56329,10010.384016984575
56330,24946.70749424616
56331,75514.47367687343
56332,46847.849226968014
56333,12909.599879891233
56334,4722.901887072989
56335,1941.6957804572403
56336,15690.266491064915
56337,41534.273175166374
56338,49099.3163355388
56339,23298.90269806526
56340,8284.015829218524
56341,3259.190847963452
56342,1204.4913470444408
56343,11223.38900817698
56344,30295.725869863498
56345,101968.64563403792
56346,55823.485662291765
56347,12566.122920099766
56348,3872.332299742541
56349,1348.9540785515733
56350,3563.15210173004
56351,5343.081742738497
56352,6144.909648455308
56353,5369.393641061545
56354,4201.709350250165
56355,3433.6486061932956
56356,2751.553869213331
56357,3158.7806444414487
56358,4701.312218239092
56359,7520.543575549424
56360,6933.998226347236
56361,4574.718073290075
56362,3383.4684178942875
56363,2640.5852972823313
56364,5034.365878546155
56365,8489.131357567481
56366,10041.291179110647
56367,8195.943969181588
56368,5782.932369225244
56369,4317.356525523625
56370,3136.893966440675
56371,4295.703500956523
56372,7194.920486263158
56373,13265.160566677388
56374,11614.875147402674
56375,6553.107941400555
56376,4296.391690387752
56377,3019.960794014354
56378,6839.942280239381
56379,12854.388589092609
56380,15492.877469098758
56381,11666.656339208603
56382,7341.104836981285
56383,4947.001451233647
56384,3219.3929302575016
56385,5623.020134903259
56386,10520.745594923646
56387,22194.507129478672
56388,18215.045425278433
56389,8709.741610464
56390,5011.319043667446
56391,3136.5194621813675
56392,8934.706113884611
56393,18545.910679049073
56394,22563.739558966856
56395,15472.30715261642
56396,8586.269746305572
56397,5158.369090589323
56398,2969.8178254080794
56399,7083.5325040143125
56400,14694.518911330264
56401,35215.88577400684
56402,26720.662358624635
56403,10730.619427012283
56404,5363.7100779822085
56405,2954.315012792961
56406,11218.447396818168
56407,25487.031879472364
56408,31007.298691611315
56409,19095.10766095068
56410,9240.909347826006
56411,4886.397454002143
56412,2457.8924198139566
56413,8585.80968455735
56414,19597.599010785816
56415,52973.07797186374
56416,36626.35285588047
56417,12240.528292521196
56418,5261.431041189539
56419,2519.534276401516
56420,13536.143565887789
56421,33350.54540278736
56422,40187.93360880531
56423,21899.47815470916
56424,9137.060748979475
56425,4196.434086923123
56426,1820.9926183368218
56427,10010.384016984575
56428,24946.70749424616
56429,75514.47367687343
56430,46847.849226968014
56431,12909.599879891233
56432,4722.901887072989
56433,1941.6957804572403
56434,15690.266491064915
56435,41534.273175166374
56436,49099.3163355388
56437,23298.90269806526
56438,8284.015829218524
56439,3259.190847963452
56440,1204.4913470444408
56441,11223.38900817698
56442,30295.725869863498
56443,101968.64563403792
56444,55823.485662291765
56445,12566.122920099766
56446,3872.332299742541
56447,1348.9540785515733
56448,283620.3194746298
56449,440190.1032576502
56450,366637.119088579
56451,311863.4918930219
56452,239289.03865909862
56453,201851.17619159678
56454,138798.27378989416
56455,227468.52750230112
56456,301724.3926098255
56457,458208.4850483061
56458,398516.43660895765
56459,348362.2877078671
56460,266778.7649586457
56461,62715.96939772939
56462,1290439.6672935868
56463,2217521.307687588
56464,1659926.6040225718
56465,1272938.5281441319
56466,853563.292594354
56467,652566.06143248
56468,381679.7787122604
56469,962900.4866878404
56470,1344792.1459070465
56471,2246095.2302883225
56472,1777920.1602519518
56473,1420397.3239403318
56474,955423.3555815357
56475,133513.1672649493
56476,4896555.163033308
56477,9108881.54502927
56478,5988900.796035707
56479,4035115.680046034
56480,2309913.454727154
56481,1566870.3257522245
56482,765150.386014248
56483,3401511.353862591
56484,4895303.313984232
56485,8796754.884143101
56486,6183281.929147392
56487,4412966.5104859155
56488,2554072.5240600235
56489,208115.95678396287
56490,15504223.329142926
56491,30522667.5405725
56492,17225675.96834727
56493,9930150.991457852
56494,4740022.8269714685
56495,2791803.5790152
56496,1117114.5099616894
56497,10033097.123207508
56498,14559795.085628595
56499,27537203.237109523
56500,16759451.037612997
56501,10442667.31621846
56502,5093280.936099527
56503,237297.3134464049
56504,40975609.42393146
56505,83440117.50756133
56506,39497815.35287021
56507,18954708.23753595
56508,7367373.000904752
56509,3685726.2641969263
56510,1185822.334390797
56511,24715496.872381553
56512,35383442.54191004
56513,68901592.12974471
56514,35374955.75026051
56515,18802868.219968874
56516,7567603.562488239
56517,197588.01532298667
56518,90387430.82392977
56519,186048628.63152087
56520,72175589.75572565
56521,28023329.508142892
56522,8658930.619055605
56523,3597538.8973669624
56524,913010.2622454857
56525,50845873.71417875
56526,70243023.65674704
56527,137758980.96363258
56528,58071493.33910353
56529,25721682.38914072
56530,8362252.657007507
56531,119862.80586047709
56532,166373523.57614714
56533,338191925.4358922
56534,105038742.41284342
56535,32025764.68788546
56536,7677876.190212847
56537,2588713.0027939696
56538,508279.8301502974
56539,87331470.83291136
56540,113851201.92531492
56541,219954847.4325425
56542,74004277.60580947
56543,26675497.305213045
56544,6855247.017605835
56545,52810.63083838949
56546,283620.3194746298
56547,440190.1032576502
56548,366637.119088579
56549,311863.4918930219
56550,239289.03865909862
56551,201851.17619159678
56552,138798.27378989416
56553,227468.52750230112
56554,301724.3926098255
56555,458208.4850483061
56556,398516.43660895765
56557,348362.2877078671
56558,266778.7649586457
56559,62715.96939772939
56560,1290439.6672935868
56561,2217521.307687588
56562,1659926.6040225718
56563,1272938.5281441319
56564,853563.292594354
56565,652566.06143248
56566,381679.7787122604
