Prob,Entry Time,Exit Time,Entry Price,Exit Price,Size,PnL,Cash,Reason,SL,TP,sl,tp,rsi_entry,rsi_exit,bb_std,exposure
0.5981,2014-01-27 11:24:00,2014-01-27 11:30:00,1.36686,1.36713,110179.77844823708,29.74854,2539.754073010312,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5132,2014-01-27 13:47:00,2014-01-27 13:50:00,1.36682,1.36713,111488.88981769269,34.561556,2574.3156288538003,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5234,2014-01-27 17:43:00,2014-01-27 17:49:00,1.36705,1.36713,112987.04343749533,9.038963,2583.354592328784,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5852,2014-01-27 20:48:00,2014-01-27 20:49:00,1.36695,1.36672,113392.05935822598,-26.080174,2557.274418676372,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6593,2014-01-28 03:00:00,2014-01-28 03:01:00,1.36632,1.36627,112299.06985229105,-5.614953,2551.6594651837704,Signal Exit,0.006,0.03,0.006,0.02,35,55,1.75,0.6
0.5287,2014-01-28 04:46:00,2014-01-28 04:47:00,1.36542,1.36517,112126.35519549018,-28.031589,2523.6278763848886,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5419,2014-01-28 04:49:00,2014-01-28 04:51:00,1.36503,1.36535,110926.25992329349,35.496403,2559.1242795603534,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5659,2014-01-28 10:04:00,2014-01-28 10:05:00,1.36607,1.36577,112400.87021427981,-33.720261,2525.404018496073,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5216,2014-01-28 10:20:00,2014-01-28 10:27:00,1.36575,1.36652,110945.81080707624,85.428274,2610.832292817515,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5137,2014-01-28 19:04:00,2014-01-28 19:07:00,1.36522,1.36513,114743.3655887336,-10.326903,2600.5053899145123,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5368,2014-01-28 22:02:00,2014-01-28 22:04:00,1.36552,1.36548,114264.3999317994,-4.570576,2595.9348139172357,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5175,2014-01-28 22:07:00,2014-01-28 22:08:00,1.36511,1.36498,114097.83009064042,-14.832718,2581.1020960054566,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5149,2014-01-28 22:46:00,2014-01-28 22:49:00,1.36475,1.36494,113475.8203043249,21.560406,2602.6625018632935,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5172,2014-01-29 07:08:00,2014-01-29 07:14:00,1.36547,1.36546,114363.36947116934,-1.143634,2601.5188681685745,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5151,2014-01-29 07:24:00,2014-01-29 07:28:00,1.36504,1.36425,114349.12683153202,-90.33581,2511.1830579716566,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5281,2014-01-29 08:07:00,2014-01-29 08:10:00,1.36231,1.36153,110599.63112529411,-86.267712,2424.915345693927,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5696,2014-01-29 14:02:00,2014-01-29 14:05:00,1.36467,1.36473,106615.46069132874,6.396928,2431.312273335401,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.508,2014-01-29 18:38:00,2014-01-29 18:41:00,1.36558,1.3658,106825.47811195541,23.501605,2454.8138785200194,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6092,2014-01-29 19:01:00,2014-01-29 19:02:00,1.36561,1.36559,107855.7074942342,-2.157114,2452.6567643701446,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5098,2014-01-29 19:04:00,2014-01-29 19:09:00,1.36553,1.36582,107767.24485160246,31.252501,2483.9092653771227,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5611,2014-01-29 20:06:00,2014-01-29 20:08:00,1.3651,1.3651,109174.82669593976,0.0,2483.9092653771227,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6003,2014-01-29 23:00:00,2014-01-29 23:03:00,1.36482,1.36484,109197.22448573979,2.183944,2486.093209866852,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6231,2014-01-30 00:52:00,2014-01-30 00:55:00,1.3643,1.3643,109334.89158690251,0.0,2486.093209866852,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5061,2014-01-30 02:30:00,2014-01-30 02:34:00,1.36314,1.36276,109427.9330017541,-41.582615,2444.51059532618,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5238,2014-01-30 02:51:00,2014-01-30 02:52:00,1.36191,1.36201,107694.80782105337,10.769481,2455.280076108284,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5942,2014-01-30 04:56:00,2014-01-30 04:57:00,1.35944,1.3593,108365.80104049979,-15.171212,2440.108863962611,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5368,2014-01-30 07:59:00,2014-01-30 08:00:00,1.35838,1.35792,107780.24693955788,-49.578914,2390.5299503704246,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5682,2014-01-30 10:47:00,2014-01-30 10:50:00,1.35622,1.35626,105758.50306161644,4.23034,2394.7602904928935,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5208,2014-01-30 11:35:00,2014-01-30 11:36:00,1.35456,1.35466,106075.49125145702,10.607549,2405.367839618038,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5686,2014-01-30 17:43:00,2014-01-30 17:47:00,1.35513,1.35541,106500.53528228456,29.82015,2435.187989497084,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5117,2014-01-30 19:02:00,2014-01-30 19:03:00,1.35528,1.35528,107808.92462799202,0.0,2435.187989497084,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5291,2014-01-30 19:34:00,2014-01-30 19:35:00,1.35522,1.35533,107813.69767995235,11.859507,2447.0474962418607,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5953,2014-01-30 20:19:00,2014-01-30 20:23:00,1.35482,1.3548,108370.74281049265,-2.167415,2444.8800813856606,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5189,2014-01-30 21:14:00,2014-01-30 21:17:00,1.35501,1.35518,108259.57364384,18.404128,2463.2842089051137,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5834,2014-01-30 23:34:00,2014-01-30 23:35:00,1.35452,1.35451,109113.96844218383,-1.09114,2462.193069220709,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6177,2014-01-31 01:16:00,2014-01-31 01:17:00,1.35419,1.3541,109092.2131704137,-9.818299,2452.37477003538,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5261,2014-01-31 01:19:00,2014-01-31 01:22:00,1.35391,1.35408,108679.6657105146,18.475543,2470.850313206168,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5216,2014-01-31 02:02:00,2014-01-31 02:03:00,1.35372,1.35349,109513.79812100735,-25.188174,2445.662139638341,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5273,2014-01-31 02:04:00,2014-01-31 02:05:00,1.35351,1.3534,108414.21812790484,-11.925564,2433.736575644266,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5167,2014-01-31 02:06:00,2014-01-31 02:08:00,1.35319,1.35349,107911.08014296289,32.373324,2466.109899687175,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5163,2014-01-31 05:02:00,2014-01-31 05:03:00,1.35287,1.3523,109372.36688021058,-62.342249,2403.7676505654595,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5097,2014-01-31 05:04:00,2014-01-31 05:05:00,1.35216,1.35237,106663.4562728727,22.399326,2426.166976382767,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5176,2014-01-31 07:38:00,2014-01-31 07:40:00,1.35319,1.35352,107575.4465987526,35.499897,2461.666873760373,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6493,2014-01-31 12:11:00,2014-01-31 12:13:00,1.34935,1.34937,109460.11963213576,2.189202,2463.856076153006,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5304,2014-01-31 14:05:00,2014-01-31 14:07:00,1.3499,1.34989,109512.82655691558,-1.095128,2462.7609478874297,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.533,2014-01-31 15:00:00,2014-01-31 15:02:00,1.3485,1.34892,109577.79523414592,46.022674,2508.783621885756,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5869,2014-02-02 17:30:00,2014-02-02 17:32:00,1.34835,1.34846,111637.94067797333,12.280173,2521.063795360339,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.575,2014-02-02 18:50:00,2014-02-02 18:53:00,1.34839,1.34871,112181.06610225554,35.897941,2556.961736513072,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5277,2014-02-02 19:03:00,2014-02-02 19:07:00,1.34818,1.34866,113796.15792459784,54.622156,2611.583892316883,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5282,2014-02-02 22:55:00,2014-02-02 22:58:00,1.34872,1.34885,116180.55158892357,15.103472,2626.687364023465,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5166,2014-02-02 23:03:00,2014-02-02 23:09:00,1.34848,1.34858,116873.25124689125,11.687325,2638.374689148153,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5227,2014-02-02 23:24:00,2014-02-02 23:27:00,1.34835,1.34848,117404.59179655813,15.262597,2653.637286081701,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6054,2014-02-03 06:53:00,2014-02-03 06:54:00,1.35051,1.35044,117894.89686481556,-8.252643,2645.384643301162,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5223,2014-02-03 07:15:00,2014-02-03 07:18:00,1.35003,1.34943,117570.03814587063,-70.542023,2574.8426204136217,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6019,2014-02-03 12:26:00,2014-02-03 12:27:00,1.35195,1.35175,114272.38967773758,-22.854478,2551.9881424780765,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5377,2014-02-03 17:35:00,2014-02-03 17:40:00,1.35243,1.35253,113217.9029958553,11.32179,2563.309932777661,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.552,2014-02-03 18:16:00,2014-02-03 18:18:00,1.35229,1.35227,113731.96279397146,-2.274639,2561.0352935217916,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.532,2014-02-03 21:38:00,2014-02-03 21:42:00,1.35098,1.35085,113741.22312048104,-14.786359,2546.248934516133,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.507,2014-02-03 22:20:00,2014-02-03 22:21:00,1.35076,1.35075,113102.94654192304,-1.131029,2545.117905050706,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5895,2014-02-04 03:04:00,2014-02-04 03:05:00,1.35082,1.35078,113047.68533412475,-4.521907,2540.595997637362,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5959,2014-02-04 06:36:00,2014-02-04 06:40:00,1.35122,1.35094,112813.42776027716,-31.58776,2509.008237864478,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5771,2014-02-04 07:59:00,2014-02-04 08:02:00,1.35187,1.352,111357.2268575149,14.476439,2523.4846773559757,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5282,2014-02-04 09:04:00,2014-02-04 09:05:00,1.35134,1.35118,112043.66084135638,-17.926986,2505.557691621366,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5809,2014-02-04 09:06:00,2014-02-04 09:07:00,1.35118,1.35118,111260.86938622681,0.0,2505.557691621366,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5235,2014-02-04 09:24:00,2014-02-04 09:27:00,1.35088,1.35083,111285.57791756628,-5.564279,2499.993412725476,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5428,2014-02-04 10:09:00,2014-02-04 10:10:00,1.35039,1.35032,111078.72893277391,-7.775511,2492.2179017001804,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5345,2014-02-04 10:19:00,2014-02-04 10:20:00,1.34982,1.34978,110780.01074366271,-4.4312,2487.7867012704296,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5334,2014-02-04 11:36:00,2014-02-04 11:37:00,1.34962,1.34976,110599.42952551517,15.48392,2503.270621404005,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5745,2014-02-04 14:27:00,2014-02-04 14:29:00,1.35173,1.35166,111114.0814247226,-7.777986,2495.4926357042727,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5143,2014-02-04 14:37:00,2014-02-04 14:42:00,1.35158,1.35131,110781.1288582669,-29.910905,2465.5817309125414,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5295,2014-02-04 15:14:00,2014-02-04 15:17:00,1.35125,1.35135,109480.039855506,10.948004,2476.5297348980907,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5947,2014-02-04 18:28:00,2014-02-04 18:32:00,1.351,1.35105,109986.51672382343,5.499326,2482.0290607342936,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5183,2014-02-04 21:07:00,2014-02-04 21:08:00,1.35208,1.35199,110142.70135203363,-9.912843,2472.116217612619,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6047,2014-02-04 21:09:00,2014-02-04 21:14:00,1.35198,1.35217,109710.92254083428,20.845075,2492.9612928953925,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5167,2014-02-04 22:42:00,2014-02-04 22:43:00,1.35127,1.35117,110694.145192096,-11.069415,2481.891878376184,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6305,2014-02-04 23:05:00,2014-02-04 23:06:00,1.35087,1.3508,110235.2652013673,-7.716469,2474.175409812087,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5214,2014-02-05 01:01:00,2014-02-05 01:04:00,1.35107,1.35094,109876.2644339118,-14.283914,2459.8914954356824,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5287,2014-02-05 01:33:00,2014-02-05 01:35:00,1.34988,1.34992,109338.22986201805,4.373529,2464.2650246301673,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.532,2014-02-05 04:06:00,2014-02-05 04:11:00,1.35094,1.35116,109446.6826637823,24.07827,2488.343294816187,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5219,2014-02-05 08:59:00,2014-02-05 09:02:00,1.35136,1.35149,110481.7352067334,14.362626,2502.705920393083,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5163,2014-02-05 10:02:00,2014-02-05 10:03:00,1.35073,1.35035,111171.25941052985,-42.245079,2460.4608418170765,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5333,2014-02-05 18:09:00,2014-02-05 18:12:00,1.35308,1.35321,109104.89439576713,14.183636,2474.644478088522,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5302,2014-02-05 18:47:00,2014-02-05 18:49:00,1.35312,1.35312,109730.5994186113,0.0,2474.644478088522,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5259,2014-02-05 19:47:00,2014-02-05 19:49:00,1.35318,1.3532,109725.7339639304,2.194515,2476.838992767791,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.576,2014-02-05 20:03:00,2014-02-05 20:04:00,1.35299,1.35272,109838.46116088622,-29.656385,2447.1826082543525,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5681,2014-02-05 20:05:00,2014-02-05 20:09:00,1.35267,1.353,108548.98570624109,35.821165,2483.003773537406,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5292,2014-02-05 22:44:00,2014-02-05 22:46:00,1.35237,1.35228,110162.3271828304,-9.914609,2473.089164090935,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6017,2014-02-05 23:11:00,2014-02-05 23:12:00,1.35208,1.3521,109745.98385114496,2.19492,2475.2840837679723,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5945,2014-02-06 00:07:00,2014-02-06 00:11:00,1.35194,1.35199,109854.76058558689,5.492738,2480.7768217972634,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6238,2014-02-06 00:48:00,2014-02-06 00:49:00,1.35172,1.35173,110116.45111993297,1.101165,2481.87798630847,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5927,2014-02-06 06:37:00,2014-02-06 06:38:00,1.35234,1.35236,110114.82258789075,2.202296,2484.080282760218,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5211,2014-02-06 07:14:00,2014-02-06 07:15:00,1.35124,1.35097,110302.25346023878,-29.781608,2454.2986743259544,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5853,2014-02-06 07:16:00,2014-02-06 07:20:00,1.35099,1.35102,109000.00774214261,3.27,2457.56867455824,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5145,2014-02-06 07:53:00,2014-02-06 07:58:00,1.34924,1.35003,109286.79884490113,86.336571,2543.90524564572,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5047,2014-02-06 13:20:00,2014-02-06 13:22:00,1.35912,1.35941,112303.78093085464,32.568096,2576.4733421156566,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.595,2014-02-06 14:25:00,2014-02-06 14:29:00,1.35881,1.35881,113767.48811602753,0.0,2576.4733421156566,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5981,2014-02-07 03:29:00,2014-02-07 03:31:00,1.35817,1.35702,113821.09789418067,-130.894263,2445.5790795373255,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.524,2014-02-07 03:32:00,2014-02-07 03:33:00,1.35586,1.35601,108222.63712495353,16.233396,2461.8124751060545,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5232,2014-02-07 04:55:00,2014-02-07 04:56:00,1.35644,1.35648,108894.42106275489,4.355777,2466.168251948545,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6157,2014-02-09 17:01:00,2014-02-09 17:02:00,1.36169,1.36172,108666.5064125555,3.259995,2469.4282471409188,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5419,2014-02-09 17:16:00,2014-02-09 17:18:00,1.36175,1.36174,108805.3569513164,-1.088054,2468.3401935713987,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5908,2014-02-09 17:19:00,2014-02-09 17:21:00,1.36171,1.36173,108760.61100695738,2.175212,2470.515405791552,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.509,2014-02-09 17:22:00,2014-02-09 17:24:00,1.36176,1.36175,108852.45883818963,-1.088525,2469.426881203163,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5843,2014-02-09 17:25:00,2014-02-09 17:26:00,1.36173,1.36173,108806.89481188616,0.0,2469.426881203163,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5417,2014-02-09 18:39:00,2014-02-09 18:45:00,1.36198,1.36217,108786.92262161688,20.669515,2490.0963965012847,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5362,2014-02-09 18:54:00,2014-02-09 18:55:00,1.36194,1.36195,109700.70912821202,1.097007,2491.193403592574,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6352,2014-02-09 18:57:00,2014-02-09 18:59:00,1.36177,1.36179,109762.73835930771,2.195255,2493.3886583597746,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5838,2014-02-09 23:59:00,2014-02-10 00:02:00,1.36224,1.36231,109821.5582434714,7.687509,2501.076167436819,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5242,2014-02-10 00:05:00,2014-02-10 00:08:00,1.36207,1.36207,110173.90445880838,0.0,2501.076167436819,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5498,2014-02-10 04:25:00,2014-02-10 04:27:00,1.36356,1.36365,110053.51436402439,9.904816,2510.980983729573,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6002,2014-02-10 04:58:00,2014-02-10 05:02:00,1.36318,1.36325,110520.15069453366,7.736411,2518.717394278192,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5545,2014-02-10 06:01:00,2014-02-10 06:03:00,1.36288,1.36312,110885.06960017866,26.612417,2545.3298109822367,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5277,2014-02-10 10:02:00,2014-02-10 10:06:00,1.36299,1.36292,112047.62225616784,-7.843334,2537.4864774243033,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5542,2014-02-10 14:03:00,2014-02-10 14:06:00,1.36389,1.36398,111628.6420792426,10.046578,2547.5330552114265,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5464,2014-02-10 14:13:00,2014-02-10 14:15:00,1.36382,1.3639,112076.36147929022,8.966109,2556.499164129754,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5425,2014-02-10 16:48:00,2014-02-10 16:49:00,1.36419,1.36437,112440.31245485248,20.239256,2576.738420371635,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5461,2014-02-10 17:34:00,2014-02-10 17:36:00,1.36412,1.36424,113336.29389078535,13.600355,2590.3387756385177,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5437,2014-02-10 17:40:00,2014-02-10 17:42:00,1.364,1.36432,113944.52092251542,36.462247,2626.8010223337087,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5482,2014-02-10 23:26:00,2014-02-10 23:27:00,1.3666,1.3666,115328.5974974554,0.0,2626.8010223337087,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5234,2014-02-10 23:57:00,2014-02-10 23:58:00,1.3667,1.36669,115320.15902540612,-1.153202,2625.647820743447,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5304,2014-02-11 00:00:00,2014-02-11 00:01:00,1.36669,1.36669,115270.37531891419,0.0,2625.647820743447,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5261,2014-02-11 00:32:00,2014-02-11 00:34:00,1.36637,1.36629,115297.37131568082,-9.22379,2616.4240310381833,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5227,2014-02-11 00:56:00,2014-02-11 00:57:00,1.36614,1.3661,114911.67952207752,-4.596467,2611.8275638573214,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5172,2014-02-11 06:30:00,2014-02-11 06:31:00,1.36679,1.36674,114655.25342696338,-5.732763,2606.0948011859864,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5243,2014-02-11 08:34:00,2014-02-11 08:37:00,1.36596,1.36594,114473.10907432075,-2.289462,2603.805339004485,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5332,2014-02-11 09:14:00,2014-02-11 09:19:00,1.36336,1.36327,114590.65862301161,-10.313159,2593.492179728423,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5366,2014-02-11 12:06:00,2014-02-11 12:11:00,1.36518,1.36466,113984.6253121972,-59.272005,2534.220174566072,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5156,2014-02-11 12:13:00,2014-02-11 12:15:00,1.36461,1.36472,111426.12942449807,12.256874,2546.477048802748,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5611,2014-02-11 13:01:00,2014-02-11 13:02:00,1.36472,1.36468,111956.02242816467,-4.478241,2541.998807905617,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5334,2014-02-11 13:11:00,2014-02-11 13:17:00,1.36413,1.36425,111807.47324253333,13.416897,2555.41570469471,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6135,2014-02-11 16:17:00,2014-02-11 16:18:00,1.3636,1.36356,112441.28944095234,-4.497652,2550.9180531170923,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5867,2014-02-11 18:56:00,2014-02-11 18:58:00,1.36358,1.36362,112245.03379854906,4.489801,2555.4078544690387,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5056,2014-02-11 19:20:00,2014-02-11 19:21:00,1.36336,1.36317,112460.73763946597,-21.36754,2534.04031431755,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5958,2014-02-11 19:24:00,2014-02-11 19:25:00,1.36276,1.36265,111569.47581309474,-12.272642,2521.7676719781034,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5364,2014-02-11 21:50:00,2014-02-11 21:52:00,1.36267,1.36276,111036.46540885627,9.993282,2531.760953864892,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.545,2014-02-11 22:46:00,2014-02-11 22:48:00,1.36276,1.36286,111469.11945749326,11.146912,2542.90786581064,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5098,2014-02-12 02:25:00,2014-02-12 02:26:00,1.36384,1.36374,111871.23999049624,-11.187124,2531.720741811592,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5988,2014-02-12 05:02:00,2014-02-12 05:04:00,1.3638,1.36368,111382.34675809907,-13.365882,2518.3548602006313,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5577,2014-02-12 06:32:00,2014-02-12 06:33:00,1.362,1.36208,110940.74274011592,8.875259,2527.2301196198246,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.5174,2014-02-12 06:38:00,2014-02-12 06:39:00,1.35921,1.35947,111560.2498342342,29.005665,2556.2357845767174,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.6111,2014-02-12 09:08:00,2014-02-12 09:09:00,1.35661,1.35662,113056.9191400646,1.130569,2557.3663537681005,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
0.523,2014-02-12 12:21:00,2014-02-12 12:24:00,1.35846,1.35799,112952.8887314209,-53.087858,2504.2784960643357,Signal Exit,0.006,0.02,0.006,0.02,35,55,1.75,0.6
